Date,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,2016/06/29,
Time,13:00:00,13:05:00,13:10:00,13:15:00,13:20:00,13:25:00,13:30:00,13:35:00,13:40:00,13:45:00,13:40:00,13:45:00,13:50:00,13:55:00,
Memo,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,EKO WISER,
Sensor,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,MS-711,
Exposure Time(msec),200,100,100,100,100,100,100,100,100,100,200,100,200,100,
Sensor Temp.(deg),24.7,24.7,24.8,24.9,24.8,24.7,24.8,24.8,24.7,24.7,24.8,24.9,24.8,24.9,
Power(V),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,
Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
1020.43,182.96,191.83,764.79,781.69,790.14,709.86,736.06,667.61,774.93,764.79,169.86,802.82,160.56,441.97,
1020.82,181.98,192.63,767.98,785.88,787.58,710.87,742.41,669.95,775.65,764.57,169.62,801.22,161.10,441.52,
1021.20,181.73,195.91,769.01,785.34,787.92,709.73,744.10,667.63,777.61,760.42,167.98,801.67,160.25,440.79,
1021.59,182.02,197.62,767.93,782.67,792.20,715.06,742.80,666.52,780.93,764.46,166.85,804.33,158.61,442.04,
1021.97,185.14,201.73,765.00,780.72,792.95,709.11,742.30,668.07,782.47,762.38,166.80,809.54,159.38,441.89,
1022.36,186.39,203.09,764.89,780.72,793.91,706.87,740.28,665.54,778.96,755.22,166.17,809.73,160.89,443.11,
1022.74,184.60,201.87,764.98,780.92,788.89,710.09,740.19,667.59,780.03,759.67,166.45,806.60,158.49,442.70,
1023.13,182.24,196.94,761.93,777.97,789.56,711.14,736.09,672.82,777.97,766.39,167.09,806.49,160.85,442.90,
1023.51,183.44,196.45,760.67,781.30,790.27,707.75,739.14,670.07,773.23,766.95,167.29,806.42,160.57,441.33,
1023.90,185.22,197.87,761.67,780.65,786.97,707.46,739.99,667.71,776.13,766.19,168.06,805.04,159.02,442.73,
1024.28,182.38,192.84,758.61,783.17,791.36,703.12,736.78,665.83,783.17,763.16,167.37,804.09,157.36,442.98,
1024.67,182.05,191.20,755.64,780.34,788.57,701.67,739.17,668.73,784.00,759.30,163.75,795.89,158.26,440.03,
1025.05,185.07,200.73,757.79,773.44,779.89,695.18,737.53,668.47,779.89,758.71,162.51,800.14,159.75,440.12,
1025.44,183.02,199.23,756.15,770.98,776.54,696.85,733.91,661.63,775.61,756.15,164.02,799.71,160.31,440.16,
1025.82,181.92,197.78,752.88,776.20,774.33,697.83,733.29,667.98,774.33,758.48,167.00,798.59,160.46,437.55,
1026.21,183.15,196.29,753.24,779.54,775.79,695.01,735.40,665.90,772.97,757.00,165.30,801.14,162.48,436.73,
1026.59,184.15,199.78,747.97,777.32,778.27,694.95,734.72,664.66,770.70,756.50,164.74,801.94,160.01,438.37,
1026.97,185.15,199.47,743.47,775.92,780.69,693.84,732.02,664.25,773.06,753.97,166.54,801.69,159.86,437.11,
1027.36,185.98,194.15,742.00,779.49,783.33,688.18,727.59,667.03,768.92,746.81,165.80,799.67,160.03,437.32,
1027.74,184.57,192.81,745.07,777.04,779.95,689.84,726.66,666.59,770.26,745.07,163.26,791.57,158.90,435.99,
1028.13,182.26,191.54,746.62,772.03,776.92,692.87,717.30,669.42,765.19,750.53,166.62,791.58,158.32,435.86,
1028.51,180.77,189.14,748.68,777.25,779.22,695.49,717.16,666.92,758.53,752.62,167.96,788.09,160.08,433.45,
1028.89,182.75,189.70,751.85,781.64,775.68,692.26,719.07,663.45,758.80,751.85,168.35,786.61,159.41,433.03,
1029.28,179.44,191.47,753.84,783.92,778.91,691.69,722.77,658.61,763.87,744.82,167.41,781.91,157.38,434.06,
1029.66,178.37,193.02,751.87,782.19,780.17,696.29,720.54,656.88,764.00,745.81,165.73,780.17,155.63,432.53,
1030.05,182.97,201.83,751.26,776.75,777.77,690.10,721.70,656.46,760.44,742.09,164.63,785.92,157.49,430.17,
1030.43,183.08,205.71,752.89,773.46,773.46,689.12,716.89,650.04,754.95,737.47,166.11,790.95,157.37,431.99,
1030.81,179.97,201.23,752.02,774.84,770.69,694.97,713.64,652.44,752.02,739.57,169.07,788.32,154.03,432.54,
1031.20,179.43,198.79,747.02,780.50,772.13,696.80,713.54,654.95,750.16,744.93,168.97,789.92,158.51,432.10,
1031.58,180.02,201.67,746.48,781.32,777.10,696.85,720.08,651.45,743.31,745.42,166.29,790.82,157.32,436.06,
1031.96,180.71,202.56,740.95,779.33,777.19,694.04,718.56,648.19,747.34,746.28,168.98,788.92,154.59,437.10,
1032.35,177.61,195.32,741.56,782.34,782.34,690.05,717.95,647.12,751.22,741.56,167.41,785.56,154.54,435.70,
1032.73,178.31,194.52,741.34,778.08,779.16,688.38,724.04,651.64,756.46,738.09,163.18,778.08,153.99,435.51,
1033.11,178.06,199.29,745.99,771.03,769.94,690.45,716.58,650.15,755.79,742.72,163.35,783.01,155.19,435.61,
1033.50,175.47,198.50,745.76,770.98,764.40,693.11,713.95,641.57,750.14,747.95,165.60,783.04,156.28,436.49,
1033.88,174.93,196.45,742.75,774.75,761.51,691.98,720.68,642.32,750.47,747.16,164.99,783.58,156.16,435.94,
1034.26,175.73,200.19,744.06,775.20,762.96,687.33,722.92,639.51,757.40,744.06,163.49,785.21,156.82,435.98,
1034.65,175.22,201.54,740.08,770.31,766.95,693.06,722.17,638.20,760.24,749.04,161.79,787.11,154.51,435.54,
1035.03,178.46,202.67,732.99,762.26,765.64,683.45,713.85,639.54,760.01,744.25,161.01,790.41,154.82,434.61,
1035.41,178.99,198.24,734.07,760.12,771.45,677.43,712.55,642.31,758.99,732.94,160.29,789.58,153.50,433.87,
1035.79,176.81,196.20,738.03,758.56,765.40,683.27,709.51,644.49,763.12,738.03,159.13,787.08,150.57,433.46,
1036.18,173.86,189.35,733.29,753.95,766.57,688.54,700.01,646.08,756.24,744.77,160.66,784.93,153.77,430.34,
1036.56,174.63,186.20,730.91,757.51,769.07,684.65,703.15,646.48,754.04,749.41,160.75,781.79,155.55,430.22,
1036.94,175.56,186.64,737.24,757.07,765.24,681.25,706.91,646.25,759.41,746.58,160.98,783.90,153.40,431.61,
1037.32,170.96,180.95,733.21,757.89,766.11,680.33,703.84,639.21,766.11,742.61,159.80,781.39,152.75,428.88,
1037.71,172.02,179.70,734.18,755.46,767.28,679.80,705.81,640.78,768.46,736.54,157.24,774.38,154.28,424.43,
1038.09,177.54,191.84,735.18,748.29,760.21,673.22,703.01,642.24,767.35,736.37,156.69,778.08,155.50,424.19,
1038.47,175.41,194.63,738.87,744.88,756.89,677.60,696.82,633.15,759.29,732.86,159.79,778.52,154.98,425.30,
1038.85,173.09,192.46,732.32,748.05,754.10,675.43,700.85,637.90,754.10,734.74,161.59,774.68,154.94,420.02,
1039.24,174.69,189.35,730.51,752.50,757.39,671.88,704.86,642.56,756.17,730.51,162.47,774.49,160.64,420.23,
1039.62,175.97,192.64,729.80,750.79,759.43,675.46,708.80,643.36,754.49,734.74,159.91,775.49,158.68,422.32,
1040.00,177.63,190.72,718.01,745.44,757.90,668.15,705.55,641.97,754.16,729.23,163.30,772.86,155.20,418.84,
1040.38,177.94,183.60,716.79,749.49,763.32,661.46,706.73,643.86,750.75,719.31,161.59,773.38,155.31,417.50,
1040.76,177.34,181.79,718.27,744.97,760.22,666.15,713.19,644.54,756.41,719.54,157.64,765.31,154.46,418.25,
1041.15,175.39,187.60,716.99,740.12,750.40,666.88,702.85,646.32,750.40,727.27,158.69,765.81,156.12,417.60,
1041.53,172.68,181.77,716.70,742.67,750.46,667.36,703.71,641.39,742.67,727.08,161.65,762.14,159.05,414.18,
1041.91,173.26,182.45,721.94,748.19,748.19,662.87,714.06,641.87,749.50,727.19,161.45,758.69,157.51,414.79,
1042.29,171.87,187.13,725.97,751.19,748.53,663.59,715.35,638.37,755.17,719.33,160.59,764.46,154.62,414.08,
1042.67,172.66,186.04,722.75,749.52,752.20,659.85,713.38,633.08,756.21,717.40,158.60,761.57,149.90,406.88,
1043.05,179.69,194.55,725.51,741.73,749.83,648.50,710.65,634.99,751.18,712.00,158.75,764.69,151.32,403.96,
1043.44,180.28,195.30,730.68,740.24,752.54,655.57,710.20,632.35,747.07,707.47,159.11,771.66,150.92,404.27,
1043.82,176.43,190.21,729.15,740.18,745.69,662.99,702.96,632.66,738.80,712.61,161.27,770.50,148.17,406.61,
1044.20,174.51,186.33,725.85,745.31,748.09,657.71,699.43,635.46,735.58,718.89,162.69,770.34,152.96,403.25,
1044.58,176.27,184.00,724.75,748.63,754.24,660.14,705.08,634.86,728.96,723.34,161.52,765.48,152.39,410.13,
1044.96,176.68,185.90,725.15,747.86,757.79,662.71,703.87,630.07,733.67,725.15,164.61,770.56,146.88,412.95,
1045.34,172.79,177.08,718.30,751.14,763.99,654.04,696.88,625.48,736.86,718.30,163.51,768.28,147.09,411.27,
1045.72,173.44,174.16,725.43,745.58,764.29,656.34,702.40,624.68,744.14,719.67,157.61,758.54,148.97,410.21,
1046.10,172.70,188.67,731.44,734.34,757.56,657.43,695.16,625.50,740.15,725.64,158.91,763.37,150.21,413.61,
1046.48,170.14,186.93,730.21,733.13,750.66,663.03,684.94,616.30,731.67,730.21,162.11,766.72,153.34,416.22,
1046.87,169.76,185.20,730.49,742.25,751.07,662.88,692.28,626.14,731.96,731.96,164.62,765.77,155.06,414.49,
1047.25,171.07,188.11,730.21,745.03,750.95,659.12,697.63,625.05,733.18,728.73,163.67,767.24,154.78,417.69,
1047.63,173.00,189.40,726.30,742.70,754.64,668.14,697.96,626.38,733.76,733.76,161.81,768.06,151.37,419.08,
1048.01,177.57,191.81,714.78,734.26,755.24,654.84,692.30,623.37,732.76,728.26,161.84,764.23,152.10,415.08,
1048.39,178.76,184.04,715.02,734.63,763.30,656.19,690.89,626.02,730.11,719.55,161.41,763.30,156.13,417.85,
1048.77,176.32,182.40,715.93,735.69,756.97,662.73,690.09,629.29,729.61,723.53,156.56,761.53,151.24,421.04,
1049.15,172.94,179.06,713.18,730.02,752.97,662.68,676.45,632.07,723.90,731.55,160.70,760.63,153.81,420.87,
1049.53,172.19,176.05,708.85,739.73,753.63,657.88,685.68,631.63,722.74,735.10,161.38,755.17,156.75,420.06,
1049.91,174.73,176.29,716.06,742.58,744.14,658.34,694.22,631.82,728.54,731.66,163.03,756.62,155.23,419.65,
1050.29,169.02,177.67,710.67,740.55,743.69,649.35,694.95,627.34,737.40,718.53,162.73,757.84,150.94,416.66,
1050.67,167.83,177.33,710.92,737.84,739.42,644.42,699.84,625.42,742.59,714.09,158.33,750.51,150.42,405.34,
1051.05,174.15,193.32,712.56,725.35,730.14,645.46,698.19,627.89,739.73,712.56,156.57,757.30,151.78,405.81,
1051.43,171.66,193.42,715.65,723.71,722.10,649.57,694.70,620.55,728.55,704.37,159.57,762.39,152.32,407.79,
1051.81,168.35,188.68,709.18,728.70,714.06,650.63,694.54,624.60,725.45,705.93,162.66,759.60,149.64,405.01,
1052.19,169.92,183.87,709.22,733.84,714.14,641.91,696.09,628.78,725.64,702.65,162.53,753.55,154.32,400.58,
1052.57,171.68,184.12,703.30,728.18,718.23,646.90,696.67,622.02,719.89,706.62,160.90,751.40,151.77,399.75,
1052.95,172.65,186.06,688.94,724.14,720.79,643.68,690.62,618.54,722.46,702.35,164.27,752.64,150.86,397.27,
1053.33,172.96,178.05,688.47,729.17,730.86,630.81,683.38,617.25,718.99,691.86,161.94,752.91,150.92,396.80,
1053.71,169.04,173.33,691.60,724.20,727.64,638.40,691.60,616.09,725.92,693.31,157.88,743.08,149.30,399.86,
1054.09,165.79,175.34,690.94,708.30,715.25,647.54,673.58,614.56,718.72,701.36,157.11,748.23,149.30,399.29,
1054.47,161.59,175.64,690.28,707.84,709.60,651.64,672.71,604.21,716.62,706.08,161.59,741.21,151.05,395.20,
1054.85,161.73,172.39,693.12,712.67,702.01,645.14,678.90,609.59,718.00,705.56,159.95,737.55,150.18,394.55,
1055.23,158.20,176.18,692.13,706.51,708.31,645.39,683.14,598.65,724.49,695.73,157.30,737.07,147.41,390.11,
1055.60,157.18,176.27,688.71,697.79,712.33,657.81,674.17,592.40,726.87,699.61,154.46,732.32,142.65,387.06,
1055.98,166.37,182.00,691.23,693.07,713.29,648.95,669.17,590.12,726.16,693.07,151.67,739.03,146.15,384.22,
1056.36,167.54,176.85,692.50,690.64,722.29,655.27,660.86,586.39,718.56,686.92,152.65,744.63,146.13,392.79,
1056.74,163.87,173.29,693.16,695.04,715.76,657.37,661.14,587.68,711.99,691.28,154.45,738.36,140.33,386.13,
1057.12,160.95,167.62,689.53,699.05,716.20,657.15,647.62,592.39,708.58,702.86,157.14,735.24,146.67,384.76,
1057.50,165.65,161.80,685.72,704.98,720.39,654.90,656.83,591.34,699.20,706.91,156.98,733.87,147.35,383.31,
1057.88,165.59,163.65,685.76,705.24,724.72,656.53,658.48,584.45,699.39,705.24,157.80,738.36,141.24,383.79,
1058.26,158.58,159.56,683.56,717.05,732.81,652.04,657.95,581.12,711.14,699.32,157.59,738.72,138.88,382.16,
1058.64,159.21,155.23,692.58,710.49,728.40,652.77,664.71,585.11,722.43,696.56,150.26,726.41,141.30,382.11,
1059.01,158.87,174.96,691.80,697.83,713.92,655.60,665.66,585.21,719.95,699.84,148.82,734.03,142.78,378.08,
1059.39,156.21,176.50,689.78,695.87,708.04,659.35,655.29,576.17,706.01,695.87,154.19,736.44,144.04,377.35,
1059.77,154.45,175.93,687.34,709.84,699.61,650.52,664.84,593.24,705.75,697.57,158.54,738.48,144.22,376.40,
1060.15,157.79,171.20,686.85,713.66,703.35,645.60,674.47,591.97,709.54,695.10,156.76,734.29,146.45,379.52,
1060.53,157.04,178.88,682.23,707.19,709.27,655.19,675.99,586.55,707.19,703.03,152.88,736.31,143.52,382.72,
1060.91,165.81,176.30,667.44,703.12,711.51,640.15,667.44,596.08,709.41,690.52,159.51,736.70,140.62,384.09,
1061.28,167.34,163.10,669.35,713.84,726.54,622.75,667.23,597.33,703.24,677.83,155.69,739.25,141.92,387.63,
1061.66,163.55,160.34,669.17,707.65,716.20,630.69,675.58,600.76,696.96,682.00,149.65,724.76,140.03,393.38,
1062.04,160.65,163.89,666.32,696.51,711.61,633.98,655.54,608.10,687.89,690.04,153.10,724.55,143.40,390.31,
1062.42,160.88,156.54,663.10,702.24,708.76,626.14,658.75,608.75,680.49,693.54,153.27,721.80,146.75,393.51,
1062.80,163.35,157.87,670.94,703.83,701.64,622.70,670.94,609.55,684.09,692.87,153.48,719.18,141.42,396.86,
1063.17,154.82,163.66,672.35,698.89,703.32,621.48,672.35,601.58,696.68,678.99,149.29,712.16,137.12,398.10,
1063.55,155.04,165.07,678.14,700.45,702.68,622.38,671.45,600.07,709.37,671.45,146.11,704.91,136.07,397.07,
1063.93,165.47,182.35,677.63,684.39,691.14,605.59,670.88,605.59,706.90,668.63,144.08,713.65,138.45,400.73,
1064.31,162.55,186.42,684.28,682.01,688.83,613.81,663.82,593.35,688.83,659.27,146.63,722.93,137.54,400.11,
1064.68,160.54,176.59,683.43,685.72,681.13,616.92,653.61,603.16,681.13,662.79,149.07,715.54,131.87,401.34,
1065.06,161.94,171.19,682.44,694.01,682.44,615.36,657.00,610.73,682.44,670.88,149.21,712.52,138.80,400.21,
1065.44,162.50,170.68,680.39,689.74,692.08,617.26,666.36,598.55,675.71,675.71,148.47,706.11,134.44,402.15,
1065.82,162.91,169.99,670.52,684.69,701.22,609.14,661.08,597.33,675.25,668.16,153.47,708.30,132.22,396.65,
1066.19,158.65,152.68,670.37,701.38,708.54,603.57,651.28,596.41,675.14,656.05,153.87,703.77,128.83,398.40,
1066.57,156.76,149.53,680.10,694.57,706.63,605.34,663.22,598.10,687.34,655.99,142.29,682.51,131.44,395.52,
1066.95,151.35,170.87,681.05,671.29,688.38,617.59,654.20,598.06,681.05,668.85,144.02,688.38,131.82,393.01,
1067.32,145.47,165.20,680.51,670.65,680.51,616.40,641.06,581.88,678.04,670.65,150.40,687.91,133.14,387.10,
1067.70,145.73,161.92,685.07,682.57,667.63,610.33,650.19,597.88,682.57,675.10,151.96,687.56,133.28,386.13,
1068.08,140.91,163.56,679.39,676.88,674.36,608.94,656.75,588.81,691.98,669.33,150.98,684.43,129.59,382.47,
1068.45,138.54,167.78,673.65,668.57,681.28,622.81,648.23,579.60,701.62,678.74,146.17,686.36,124.56,383.85,
1068.83,148.95,164.36,672.85,660.01,677.98,598.37,629.19,585.53,695.96,670.28,151.52,701.10,124.55,382.65,
1069.21,149.43,153.33,670.48,660.09,688.67,600.32,628.90,587.32,683.48,665.29,150.73,704.27,127.34,384.62,
1069.58,143.39,144.71,673.55,660.40,678.81,615.67,626.19,586.73,676.18,668.29,144.71,691.97,121.03,381.50,
1069.96,138.30,138.30,664.93,664.93,680.88,611.73,611.73,598.43,672.91,680.88,152.93,691.52,129.00,380.34,
1070.34,139.88,123.74,667.14,677.90,691.35,599.89,621.41,599.89,661.76,680.59,156.03,691.35,133.16,379.30,
1070.71,141.38,122.34,671.53,676.97,690.57,592.69,622.60,592.69,666.10,676.97,156.33,693.28,131.86,380.63,
1071.09,133.11,120.76,669.65,677.88,699.84,590.06,614.76,587.31,677.88,664.16,150.94,688.86,127.62,375.99,
1071.47,135.77,127.46,673.31,676.08,695.48,590.19,620.67,590.19,689.94,659.46,144.08,678.86,131.61,371.29,
1071.84,140.03,159.63,680.53,658.12,674.92,590.91,624.52,588.11,686.13,658.12,140.03,694.53,137.23,372.47,
1072.22,137.03,169.52,680.92,655.49,666.79,604.64,610.29,570.73,663.97,644.19,145.51,700.70,141.27,372.95,
1072.59,137.98,156.47,668.57,668.57,662.88,600.29,617.36,586.07,657.19,657.19,152.21,705.56,133.71,367.00,
1072.97,144.70,149.00,667.61,681.94,667.61,598.85,630.36,595.98,661.88,653.29,151.86,710.59,143.26,369.62,
1073.35,150.21,153.10,658.61,675.94,675.94,612.39,641.28,583.50,667.27,661.50,144.43,710.60,140.10,372.63,
1073.72,154.25,157.16,640.30,672.31,681.04,602.46,628.65,573.36,669.40,649.03,152.80,710.15,141.16,372.54,
1074.10,158.64,141.02,640.44,693.32,696.26,593.44,628.69,578.75,661.01,628.69,149.83,710.95,141.02,367.23,
1074.47,155.68,142.33,640.50,687.94,684.98,601.95,646.43,578.23,652.36,628.64,137.89,684.98,139.37,370.66,
1074.85,152.53,161.50,640.03,669.94,675.92,607.13,622.08,580.21,646.01,637.04,140.57,684.89,142.06,370.86,
1075.22,153.55,150.54,632.26,686.45,677.42,605.16,623.23,572.04,638.28,650.32,152.04,686.45,144.52,370.32,
1075.60,156.21,148.62,639.99,691.55,661.22,603.59,643.02,576.29,639.99,646.05,148.62,679.42,141.04,363.97,
1075.97,148.18,152.77,632.46,690.51,663.01,604.96,650.79,562.18,659.95,638.57,145.13,669.12,137.49,372.75,
1076.35,147.65,159.95,627.50,685.94,661.34,605.97,645.96,556.75,673.64,645.96,141.50,664.41,130.73,372.19,
1076.72,164.47,173.78,629.96,679.61,648.58,592.72,642.37,561.69,673.41,639.27,141.20,682.72,136.54,369.29,
1077.10,161.38,175.48,629.84,673.70,639.24,598.50,632.97,554.63,654.90,620.43,141.01,686.24,133.17,372.89,
1077.47,159.58,161.16,625.69,679.41,632.01,600.41,628.85,565.65,650.97,638.33,145.36,679.41,120.08,379.21,
1077.85,156.15,149.78,624.62,694.73,637.37,583.19,621.43,576.82,653.30,662.86,148.19,685.17,132.25,379.23,
1078.22,157.64,141.56,624.14,704.57,643.44,585.53,624.14,572.66,646.66,665.96,146.38,678.83,135.12,389.28,
1078.60,157.47,146.11,623.40,694.83,649.37,584.43,620.15,564.95,652.62,662.36,152.60,675.35,126.63,386.38,
1078.97,145.89,131.14,626.18,704.86,668.80,563.89,606.51,563.89,652.41,649.13,149.17,668.80,122.94,383.58,
1079.35,147.47,132.56,639.60,695.94,666.11,560.06,619.72,579.95,662.80,642.91,132.56,646.23,129.25,381.11,
1079.72,139.18,167.69,640.57,664.05,643.92,566.79,607.03,573.49,647.28,647.28,130.80,650.63,132.47,389.04,
1080.10,130.40,165.96,633.36,657.07,640.13,582.55,596.10,548.68,650.29,660.45,138.86,653.68,135.48,389.50,
1080.47,126.60,150.55,633.01,677.49,626.17,564.58,612.48,561.16,656.96,667.23,143.71,660.38,131.73,383.23,
1080.84,126.21,148.68,629.31,670.81,632.77,560.16,618.94,553.24,667.35,660.43,138.31,660.43,136.58,383.81,
1081.22,124.06,157.26,622.05,653.50,643.01,576.62,618.55,541.67,677.96,677.96,132.80,667.48,131.05,391.40,
1081.59,136.04,166.08,618.38,639.58,646.65,551.24,604.24,551.24,678.45,671.38,137.81,681.98,127.21,381.63,
1081.97,136.32,154.26,620.63,634.98,652.92,559.65,599.11,559.65,660.10,645.75,134.53,688.80,129.15,376.68,
1082.34,127.28,156.38,625.50,629.14,647.32,570.95,600.05,560.04,647.32,647.32,130.92,672.78,123.65,378.21,
1082.71,119.68,158.34,622.32,618.64,648.10,581.81,570.77,563.40,637.05,662.83,143.61,677.56,130.72,379.28,
1083.09,121.17,141.67,618.88,637.53,652.44,585.33,581.60,555.51,626.34,667.35,145.40,674.81,137.94,372.82,
1083.46,124.58,132.13,619.14,634.24,649.34,596.49,592.71,551.19,619.14,649.34,145.35,679.55,128.36,362.42,
1083.83,108.89,133.72,611.29,626.57,660.95,588.36,592.18,534.87,634.21,626.57,141.36,672.41,126.08,359.13,
1084.21,112.04,135.22,606.57,618.16,652.93,591.12,591.12,540.89,652.93,629.75,131.36,656.80,119.77,355.44,
1084.58,129.15,168.29,610.54,594.89,614.45,598.80,598.80,528.35,630.11,618.37,127.20,677.07,123.28,352.24,
1084.95,122.84,170.39,610.22,586.45,602.30,614.19,578.52,503.24,614.19,610.22,134.72,681.55,120.86,352.66,
1085.33,126.03,156.04,604.16,604.16,592.15,608.16,580.15,528.14,616.16,620.16,144.04,680.18,106.03,344.09,
1085.70,133.48,137.53,618.88,626.97,598.65,598.65,590.56,542.02,631.01,618.88,139.55,679.55,121.35,339.78,
1086.07,139.13,143.22,609.71,621.98,605.62,621.98,601.52,548.33,605.62,613.80,132.99,667.00,116.62,343.73,
1086.45,144.69,152.96,591.17,607.71,607.71,595.31,591.17,541.56,620.11,599.44,144.69,657.32,109.55,338.99,
1086.82,148.57,121.37,594.28,631.94,636.13,577.54,573.35,548.24,611.02,577.54,140.20,657.05,108.81,334.81,
1087.19,145.97,131.16,592.33,626.18,617.72,588.10,588.10,550.02,596.56,575.41,120.58,621.95,110.00,334.24,
1087.57,141.34,158.47,582.49,599.62,595.34,591.06,569.64,543.94,578.21,595.34,130.63,616.76,107.08,329.79,
1087.94,136.19,142.68,575.02,622.58,600.97,575.02,575.02,518.82,579.35,613.94,138.35,605.29,116.73,337.23,
1088.31,139.66,139.66,580.45,645.91,580.45,545.53,589.18,528.08,589.18,611.00,139.66,602.27,113.47,331.68,
1088.68,132.06,158.47,581.05,642.67,576.65,537.03,598.65,506.22,607.46,598.65,134.26,598.65,110.05,325.74,
1089.06,133.10,168.59,572.32,630.00,585.63,550.14,594.51,496.90,634.44,621.13,130.88,594.51,102.04,337.18,
1089.43,156.82,183.71,578.01,618.33,578.01,510.80,582.49,506.31,645.22,609.37,127.70,604.89,107.54,336.05,
1089.80,156.62,195.21,585.63,612.87,562.93,517.54,576.55,499.38,608.33,576.55,131.65,612.87,111.22,331.41,
1090.17,144.58,183.59,592.08,619.61,559.95,509.46,578.31,509.46,615.02,582.90,135.40,605.85,98.68,325.87,
1090.54,136.64,166.75,574.37,639.22,560.47,500.26,555.84,518.78,620.69,597.53,141.28,606.79,111.17,328.87,
1090.92,138.13,154.52,580.61,641.49,575.93,501.01,566.57,505.70,604.03,594.66,140.47,604.03,121.74,332.45,
1091.29,137.02,170.09,566.97,628.39,576.42,491.37,566.97,496.10,600.04,581.14,148.83,600.04,113.39,335.45,
1091.66,118.89,152.18,565.92,646.77,608.72,470.81,556.41,480.32,613.48,565.92,145.05,594.46,107.00,323.38,
1092.03,117.45,153.41,580.08,632.82,599.26,479.41,570.49,484.20,618.44,560.91,124.65,575.29,112.66,321.20,
1092.40,118.69,203.47,586.19,591.03,561.97,489.30,557.12,474.76,600.72,557.12,121.11,591.03,116.27,319.74,
1092.78,107.70,200.72,592.35,587.46,548.29,504.24,538.50,435.70,592.35,548.29,137.07,597.25,117.49,323.10,
1093.15,106.13,172.77,602.23,617.03,533.12,498.56,552.86,468.95,612.10,572.61,138.22,607.16,116.00,320.86,
1093.52,109.41,149.20,606.75,611.72,527.17,502.31,557.01,472.47,621.67,561.99,131.79,616.69,131.79,328.24,
1093.89,113.15,155.90,603.49,593.43,543.14,548.17,563.25,462.67,628.63,568.28,120.70,618.57,125.73,336.95,
1094.26,121.76,157.28,588.53,563.16,553.01,507.35,537.79,456.62,624.04,558.09,124.30,629.11,124.30,334.85,
1094.63,125.81,138.64,585.39,569.98,580.25,492.96,528.90,467.28,605.93,513.50,118.10,641.87,125.81,323.50,
1095.00,116.78,129.76,581.32,565.75,544.99,519.03,534.60,461.94,570.94,503.46,103.81,622.84,119.38,321.80,
1095.37,107.63,115.51,567.05,546.05,551.30,519.80,493.55,462.04,551.30,535.55,115.51,614.31,123.39,320.28,
1095.75,108.69,90.13,551.40,567.31,562.01,508.99,493.08,440.06,530.19,556.70,116.64,599.12,135.20,323.42,
1096.12,117.90,85.74,557.32,562.68,546.61,503.74,525.17,444.79,535.89,546.61,117.90,594.84,128.61,316.17,
1096.49,102.80,86.56,546.44,551.85,557.26,497.75,530.21,422.00,551.85,519.39,110.91,578.90,121.73,308.39,
1096.86,103.72,92.80,545.89,540.43,551.35,491.30,529.51,403.96,578.64,551.35,92.80,567.73,111.91,300.24,
1097.23,132.63,138.16,552.64,508.43,508.43,475.27,536.07,408.96,563.70,536.07,85.66,602.38,124.34,315.01,
1097.60,128.98,151.41,560.78,499.09,482.27,482.27,515.92,398.15,543.96,510.31,98.14,616.86,123.37,319.65,
1097.97,113.45,130.47,538.89,516.20,476.49,493.51,516.20,419.77,538.89,527.55,113.45,606.96,104.94,306.32,
1098.34,114.83,109.09,539.69,545.43,488.02,476.53,522.46,442.09,556.91,545.43,114.83,608.59,126.31,310.03,
1098.71,122.11,122.11,529.12,534.94,523.31,488.42,540.75,430.28,517.49,523.31,104.66,598.90,127.92,319.80,
1099.08,126.86,141.61,519.23,513.33,548.73,466.13,531.03,413.03,525.13,507.43,123.91,595.94,103.26,300.92,
